play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe
40,2020_01_PIT_NYG,2020091400,NYG,PIT,REG,1,NYG,home,PIT,PIT,35.0,2020-09-14,900.0,1800.0,3600.0,Half1,0,1.0,0,1,,0,15:00,PIT 35,0,30.0,"9-C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",kickoff,0.0,0,0,0.0,0,0,0,,,,,,,,65.0,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046605234965682,0.144037008285522,0.0020718346349895,0.226051300764084,0.212601080536842,0.0038279336877167,0.406750351190567,0.0,0.0,1.4740977678448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546261787414551,0.453738212585449,0.546261787414551,0.453738212585449,0.0,0.0,0.0,0.546261787414551,0.453738212585449,0.275421470403671,0.275421470403671,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C.Boswell,00-0031136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2020,,,1,1,First down,40,"9/14/20, 19:10:16",2020-09-14T23:10:16Z,MetLife Stadium,"Clear Temp: 71° F, Humidity: 44%, Wind: N 5 mph",10012020-0914-006c-3137-bf4fd425611c,0,0,KICK_OFF,1,,,,1,Punt,2020-09-14T23:10:16Z,7.0,3:36,2.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,15:00,11:24,NYG 25,PIT 45,40.0,243.0,26,16,Home,-10,42,-6.0,44.0,0,outdoors,fieldturf,71.0,5.0,Joe Judge,Mike Tomlin,NYC01,MetLife Stadium,0,0.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,1,0.0,,,,,,,
58,2020_01_PIT_NYG,2020091400,NYG,PIT,REG,1,NYG,home,PIT,NYG,75.0,2020-09-14,900.0,1800.0,3600.0,Half1,0,1.0,0,1,1.0,0,15:00,NYG 25,10,30.0,(15:00) (Shotgun) 8-D.Jones pass short left to 87-S.Shepard to NYG 38 for 13 yards (22-S.Nelson).,pass,13.0,1,0,1.0,0,0,0,short,left,10.0,3.0,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046605234965682,0.144037008285522,0.0020718346349895,0.226051300764084,0.212601080536842,0.0038279336877167,0.406750351190567,0.0,0.0,1.4740977678448,0.839013270335272,0.839013270335272,-0.839013270335272,0.0,0.0,0.839013270335272,-0.839013270335272,0.586889100726694,0.252124169608578,0.586889100726694,0.252124169608578,0.586889100726694,-0.586889100726694,0.252124169608578,-0.252124169608578,0.586889100726694,-0.586889100726694,0.252124169608578,-0.252124169608578,0.546261787414551,0.453738212585449,0.546261787414551,0.453738212585449,0.0263115763664246,0.0106047987937927,0.0106047987937927,0.572573363780975,0.427426636219025,0.275421470403671,0.275421470403671,0.0,0.0,0.0263115763664246,-0.0263115763664246,0.0,0.0263115763664246,0.0,0.0263115763664246,0.0,0.0,0.0263115763664246,-0.0263115763664246,0.0,0.0,0.0263115763664246,-0.0263115763664246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0035710,D.Jones,13.0,00-0032385,S.Shepard,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0032150,,S.Nelson,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2020,0.611844301223755,38.8155698776245,1,1,First down,58,"9/14/20, 19:10:16",2020-09-14T23:11:04Z,MetLife Stadium,"Clear Temp: 71° F, Humidity: 44%, Wind: N 5 mph",10012020-0914-006c-3137-bf4fd425611c,0,0,PASS,0,,,,1,Punt,2020-09-14T23:10:16Z,7.0,3:36,2.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,15:00,11:24,NYG 25,PIT 45,40.0,243.0,26,16,Home,-10,42,-6.0,44.0,0,outdoors,fieldturf,71.0,5.0,Joe Judge,Mike Tomlin,NYC01,MetLife Stadium,0,1.0,D.Jones,8.0,,,S.Shepard,87.0,1,0,1.0,0,1,00-0035710,,00-0032385,D.Jones,8.0,00-0035710,S.Shepard,00-0032385,S.Shepard,00-0032385,0,1,0.839013270335272,0.316272462450712,3.88579855828721,2.0,0.999253416550346,0.961450069211423,0.4567791223526,54.32208776474
82,2020_01_PIT_NYG,2020091400,NYG,PIT,REG,1,NYG,home,PIT,NYG,62.0,2020-09-14,875.0,1775.0,3575.0,Half1,0,1.0,0,1,1.0,0,14:35,NYG 38,10,30.0,(14:35) (No Huddle) 26-S.Barkley right tackle to NYG 37 for -1 yards (98-V.Williams).,run,-1.0,0,1,0.0,0,0,0,,,,,right,tackle,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046200593933463,0.113033391535282,0.0016507360851392,0.181973025202751,0.23469366133213,0.0045922072604298,0.459436923265457,0.0,0.0,2.31311103818007,-0.754706828622147,0.0843064417131245,-0.0843064417131245,-0.754706828622147,0.754706828622147,0.839013270335272,-0.839013270335272,,,0.0,0.0,0.586889100726694,-0.586889100726694,0.252124169608578,-0.252124169608578,0.586889100726694,-0.586889100726694,0.252124169608578,-0.252124169608578,0.572573363780975,0.427426636219025,0.572573363780975,0.427426636219025,-0.0261152386665344,0.0014448463916778,0.0014448463916778,0.546458125114441,0.453541874885559,0.286026269197464,0.286026269197464,-0.0261152386665344,0.0261152386665344,0.0263115763664246,-0.0263115763664246,,,0.0,0.0,0.0,0.0,0.0263115763664246,-0.0263115763664246,0.0,0.0,0.0263115763664246,-0.0263115763664246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0034844,S.Barkley,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030434,V.Williams,,,,,,,,,,,,,PIT,,00-0030434,,V.Williams,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2020,,,2,1,First down,82,"9/14/20, 19:10:16",2020-09-14T23:11:29Z,MetLife Stadium,"Clear Temp: 71° F, Humidity: 44%, Wind: N 5 mph",10012020-0914-006c-3137-bf4fd425611c,0,0,RUSH,0,,,,1,Punt,2020-09-14T23:10:16Z,7.0,3:36,2.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,15:00,11:24,NYG 25,PIT 45,40.0,243.0,26,16,Home,-10,42,-6.0,44.0,0,outdoors,fieldturf,71.0,5.0,Joe Judge,Mike Tomlin,NYC01,MetLife Stadium,0,0.0,,,S.Barkley,26.0,,,0,1,0.0,0,1,,00-0034844,,S.Barkley,26.0,00-0034844,S.Barkley,00-0034844,S.Barkley,00-0034844,0,1,-0.754706828622147,,,,,,0.376974761486053,-37.6974761486053
103,2020_01_PIT_NYG,2020091400,NYG,PIT,REG,1,NYG,home,PIT,NYG,63.0,2020-09-14,842.0,1742.0,3542.0,Half1,0,1.0,0,1,2.0,0,14:02,NYG 37,11,30.0,"(14:02) (No Huddle, Shotgun) 8-D.Jones pass incomplete short left to 88-E.Engram.",pass,0.0,1,1,1.0,0,0,0,short,left,11.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051877140067517,0.140427902340889,0.0023079935926944,0.22064995765686,0.216922342777252,0.0046884478069841,0.409815669059753,0.0,0.0,1.55840420955792,-0.924959010910243,-0.840652569197118,0.840652569197118,-0.754706828622147,0.754706828622147,-0.0859457405749708,0.0859457405749708,1.41903542517684,-2.34399443608709,0.0,0.0,0.586889100726694,-0.586889100726694,0.252124169608578,-0.252124169608578,2.00592452590354,-2.00592452590354,-2.09187026647851,2.09187026647851,0.546458125114441,0.453541874885559,0.546458125114441,0.453541874885559,-0.0359123945236206,-0.0179192423820496,-0.0179192423820496,0.51054573059082,0.48945426940918,0.287471115589142,0.287471115589142,-0.0261152386665344,0.0261152386665344,-0.009600818157196,0.009600818157196,0.0,-0.0359123945236206,0.0,0.0,0.0,0.0,0.0263115763664246,-0.0263115763664246,0.0,0.0,-0.009600818157196,0.009600818157196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0035710,D.Jones,,00-0033881,E.Engram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2020,0.603426873683929,-60.3426873683929,2,1,First down,103,"9/14/20, 19:10:16",2020-09-14T23:12:02Z,MetLife Stadium,"Clear Temp: 71° F, Humidity: 44%, Wind: N 5 mph",10012020-0914-006c-3137-bf4fd425611c,0,0,PASS,0,,,,1,Punt,2020-09-14T23:10:16Z,7.0,3:36,2.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,15:00,11:24,NYG 25,PIT 45,40.0,243.0,26,16,Home,-10,42,-6.0,44.0,0,outdoors,fieldturf,71.0,5.0,Joe Judge,Mike Tomlin,NYC01,MetLife Stadium,0,0.0,D.Jones,8.0,,,E.Engram,88.0,1,0,0.0,0,1,00-0035710,,00-0033881,D.Jones,8.0,00-0035710,E.Engram,00-0033881,E.Engram,00-0033881,0,1,-0.924959010910243,0.195916428611967,3.83254079925246,1.0,0.999270466272719,0.961700485146139,0.687161982059479,31.2838017940521
125,2020_01_PIT_NYG,2020091400,NYG,PIT,REG,1,NYG,home,PIT,NYG,63.0,2020-09-14,835.0,1735.0,3535.0,Half1,0,1.0,0,1,3.0,0,13:55,NYG 37,11,30.0,(13:55) (Shotgun) 8-D.Jones pass short middle to 87-S.Shepard to PIT 49 for 14 yards (34-T.Edmunds; 55-D.Bush).,pass,14.0,1,0,1.0,0,0,0,short,middle,14.0,0.0,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054507101885974,0.174038782715797,0.0024448549374938,0.269684433937073,0.191220387816429,0.0051089716143906,0.352051883935928,0.0,0.0,0.633445198647678,2.51440328010358,1.67375071090646,-1.67375071090646,-0.754706828622147,0.754706828622147,2.42845753952861,-2.42845753952861,2.51440328010358,0.0,2.51440328010358,0.0,3.10129238083027,-3.10129238083027,0.252124169608578,-0.252124169608578,4.52032780600712,-4.52032780600712,-2.09187026647851,2.09187026647851,0.51054573059082,0.48945426940918,0.51054573059082,0.48945426940918,0.0739009380340576,0.0599506199359894,0.0599506199359894,0.584446668624878,0.415553331375122,0.269551873207092,0.269551873207092,-0.0261152386665344,0.0261152386665344,0.0643001198768616,-0.0643001198768616,0.0739009380340576,0.0,0.0739009380340576,0.0,0.0739009380340576,-0.0739009380340576,0.0263115763664246,-0.0263115763664246,0.0739009380340576,-0.0739009380340576,-0.009600818157196,0.009600818157196,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0035710,D.Jones,14.0,00-0032385,S.Shepard,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0034858,T.Edmunds,PIT,00-0035525,D.Bush,PIT,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2020,0.652862012386322,34.7137987613678,2,1,First down,125,"9/14/20, 19:10:16",2020-09-14T23:12:48Z,MetLife Stadium,"Clear Temp: 71° F, Humidity: 44%, Wind: N 5 mph",10012020-0914-006c-3137-bf4fd425611c,0,0,PASS,0,,,,1,Punt,2020-09-14T23:10:16Z,7.0,3:36,2.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,15:00,11:24,NYG 25,PIT 45,40.0,243.0,26,16,Home,-10,42,-6.0,44.0,0,outdoors,fieldturf,71.0,5.0,Joe Judge,Mike Tomlin,NYC01,MetLife Stadium,0,1.0,D.Jones,8.0,,,S.Shepard,87.0,1,0,1.0,0,1,00-0035710,,00-0032385,D.Jones,8.0,00-0035710,S.Shepard,00-0032385,S.Shepard,00-0032385,0,1,2.51440328010358,0.218747989006395,4.34193335971213,2.0,0.999285349505953,0.998910638474626,0.974215149879456,2.57848501205444
149,2020_01_PIT_NYG,2020091400,NYG,PIT,REG,1,NYG,home,PIT,PIT,49.0,2020-09-14,801.0,1701.0,3501.0,Half1,0,1.0,0,1,1.0,0,13:21,PIT 49,10,30.0,(13:21) (No Huddle) 26-S.Barkley right end pushed ob at PIT 42 for 7 yards (34-T.Edmunds).,run,7.0,0,1,0.0,0,0,0,,,,,right,end,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047735860571265,0.087916262447834,0.0011993957450613,0.130867749452591,0.268424540758133,0.0045864963904023,0.502231955528259,0.0,0.0,3.14784847875126,0.278273773612455,1.95202448451892,-1.95202448451892,-0.476433055009693,0.476433055009693,2.42845753952861,-2.42845753952861,,,0.0,0.0,3.10129238083027,-3.10129238083027,0.252124169608578,-0.252124169608578,4.52032780600712,-4.52032780600712,-2.09187026647851,2.09187026647851,0.584446668624878,0.415553331375122,0.584446668624878,0.415553331375122,0.0032943487167358,0.0178387761116028,0.0178387761116028,0.587741017341614,0.412258982658386,0.329502493143082,0.329502493143082,-0.0228208899497986,0.0228208899497986,0.0643001198768616,-0.0643001198768616,,,0.0,0.0,0.0739009380340576,-0.0739009380340576,0.0263115763664246,-0.0263115763664246,0.0739009380340576,-0.0739009380340576,-0.009600818157196,0.009600818157196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0034844,S.Barkley,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0034858,,T.Edmunds,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2020,,,3,0,Punt,149,"9/14/20, 19:10:16",2020-09-14T23:13:22Z,MetLife Stadium,"Clear Temp: 71° F, Humidity: 44%, Wind: N 5 mph",10012020-0914-006c-3137-bf4fd425611c,0,0,RUSH,0,,,,1,Punt,2020-09-14T23:10:16Z,7.0,3:36,2.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,15:00,11:24,NYG 25,PIT 45,40.0,243.0,26,16,Home,-10,42,-6.0,44.0,0,outdoors,fieldturf,71.0,5.0,Joe Judge,Mike Tomlin,NYC01,MetLife Stadium,0,1.0,,,S.Barkley,26.0,,,0,1,0.0,0,1,,00-0034844,,S.Barkley,26.0,00-0034844,S.Barkley,00-0034844,S.Barkley,00-0034844,1,1,0.278273773612455,,,,,,0.402208387851715,-40.2208387851715
175,2020_01_PIT_NYG,2020091400,NYG,PIT,REG,1,NYG,home,PIT,PIT,42.0,2020-09-14,789.0,1689.0,3489.0,Half1,0,1.0,0,1,2.0,0,13:09,PIT 42,3,30.0,(13:09) (No Huddle) 26-S.Barkley right tackle to PIT 47 for -5 yards (92-O.Adeniyi).,run,-5.0,0,1,0.0,0,0,0,,,,,right,tackle,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045653162524104,0.0783245787024498,0.0011586297769099,0.115463271737099,0.277247160673142,0.0045544686727225,0.518686532974243,0.0,0.0,3.42612225236371,-1.59464879287407,0.357375691644847,-0.357375691644847,-2.07108184788376,2.07108184788376,2.42845753952861,-2.42845753952861,,,0.0,0.0,3.10129238083027,-3.10129238083027,0.252124169608578,-0.252124169608578,4.52032780600712,-4.52032780600712,-2.09187026647851,2.09187026647851,0.587741017341614,0.412258982658386,0.587741017341614,0.412258982658386,-0.0568970441818237,-0.0825070142745972,-0.0825070142745972,0.53084397315979,0.46915602684021,0.347341269254684,0.347341269254684,-0.0797179341316223,0.0797179341316223,0.0643001198768616,-0.0643001198768616,,,0.0,0.0,0.0739009380340576,-0.0739009380340576,0.0263115763664246,-0.0263115763664246,0.0739009380340576,-0.0739009380340576,-0.009600818157196,0.009600818157196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0034844,S.Barkley,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0034204,O.Adeniyi,,,,,,,,,,,,,PIT,,00-0034204,,O.Adeniyi,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2020,,,3,0,Punt,175,"9/14/20, 19:10:16",2020-09-14T23:13:41Z,MetLife Stadium,"Clear Temp: 71° F, Humidity: 44%, Wind: N 5 mph",10012020-0914-006c-3137-bf4fd425611c,0,0,RUSH,0,,,,1,Punt,2020-09-14T23:10:16Z,7.0,3:36,2.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,15:00,11:24,NYG 25,PIT 45,40.0,243.0,26,16,Home,-10,42,-6.0,44.0,0,outdoors,fieldturf,71.0,5.0,Joe Judge,Mike Tomlin,NYC01,MetLife Stadium,0,0.0,,,S.Barkley,26.0,,,0,1,0.0,0,1,,00-0034844,,S.Barkley,26.0,00-0034844,S.Barkley,00-0034844,S.Barkley,00-0034844,0,1,-1.59464879287407,,,,,,0.354263216257095,-35.4263216257095
